station_name;station_no;ts_id;ts_name;parametertype_name;stationparameter_name;from;to
Gauge - Carp River at Richardson;MVCA11;54096042;244.MonthlyHistMax;River Discharge;Q;2016-12-02 00:00:00;2020-01-02 00:00:00
Gauge - Carp River at Richardson;MVCA11;54097042;245.YearlyHistMax;River Discharge;Q;2016-03-02 00:00:00;2020-03-02 00:00:00
Gauge - Carp River at Richardson;MVCA11;54098042;290.CombinedDomain;River Discharge;Q;2017-01-01 00:00:00;2019-02-20 17:00:00
Gauge - Carp River at Richardson;MVCA11;54099042;291.HourlyDomain;River Discharge;Q;2019-02-20 00:00:00;2019-02-20 21:00:00
Gauge - Carp River at Richardson;MVCA11;54100042;292.DailyDomain;River Discharge;Q;2019-02-01 00:00:00;2019-02-20 00:00:00
Gauge - Carp River at Richardson;MVCA11;54101042;294.MonthlyDomain;River Discharge;Q;2019-01-01 00:00:00;2019-02-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54102042;201.HourlyMean;River Discharge;Q;1971-09-04 00:00:00;2024-01-09 14:00:00
Gauge - Carp River near Kinburn;02KF011;54103042;202.DailyMean;River Discharge;Q;1971-09-04 00:00:00;2024-01-10 00:00:00
Gauge - Carp River near Kinburn;02KF011;54104042;203.WeeklyMean;River Discharge;Q;1971-08-30 00:00:00;2024-01-15 00:00:00
Gauge - Carp River near Kinburn;02KF011;54105042;204.MonthlyMean;River Discharge;Q;1971-09-01 00:00:00;2024-02-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54106042;205.YearlyMean;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54107042;222.DailyHistMean;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54108042;223.WeeklyHistMean;River Discharge;Q;1970-12-26 00:00:00;2025-01-04 00:00:00
Gauge - Carp River near Kinburn;02KF011;54109042;224.MonthlyHistMean;River Discharge;Q;1970-12-04 00:00:00;2025-01-04 00:00:00
Gauge - Carp River near Kinburn;02KF011;54110042;225.YearlyHistMean;River Discharge;Q;1970-09-04 00:00:00;2025-09-04 00:00:00
Gauge - Carp River near Kinburn;02KF011;54111042;232.DailyHistMin;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54112042;233.WeeklyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-02 00:00:00
Gauge - Carp River near Kinburn;02KF011;54113042;234.MonthlyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54114042;235.YearlyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54115042;242.DailyHistMax;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54116042;243.WeeklyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-02 00:00:00
Gauge - Carp River near Kinburn;02KF011;54117042;244.MonthlyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54118042;245.YearlyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Carp River near Kinburn;02KF011;54119042;290.CombinedDomain;River Discharge;Q;1971-09-04 00:00:00;2024-01-09 13:00:00
Gauge - Carp River near Kinburn;02KF011;54120042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Carp River near Kinburn;02KF011;54121042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Carp River near Kinburn;02KF011;54122042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54123042;201.HourlyMean;River Discharge;Q;1970-07-30 00:00:00;2024-01-09 14:00:00
Gauge - Clyde River near Lanark;02KF010;54124042;202.DailyMean;River Discharge;Q;1970-07-30 00:00:00;2024-01-10 00:00:00
Gauge - Clyde River near Lanark;02KF010;54125042;203.WeeklyMean;River Discharge;Q;1970-07-27 00:00:00;2024-01-15 00:00:00
Gauge - Clyde River near Lanark;02KF010;54126042;204.MonthlyMean;River Discharge;Q;1970-07-01 00:00:00;2024-02-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54127042;205.YearlyMean;River Discharge;Q;1970-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54128042;222.DailyHistMean;River Discharge;Q;1970-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54129042;223.WeeklyHistMean;River Discharge;Q;1970-01-01 00:00:00;2025-01-02 00:00:00
Gauge - Clyde River near Lanark;02KF010;54130042;224.MonthlyHistMean;River Discharge;Q;1969-12-30 00:00:00;2024-12-31 00:00:00
Gauge - Clyde River near Lanark;02KF010;54131042;225.YearlyHistMean;River Discharge;Q;1969-07-30 00:00:00;2025-07-30 00:00:00
Gauge - Clyde River near Lanark;02KF010;54132042;232.DailyHistMin;River Discharge;Q;1970-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54133042;233.WeeklyHistMin;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54134042;234.MonthlyHistMin;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54135042;235.YearlyHistMin;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54136042;242.DailyHistMax;River Discharge;Q;1970-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54137042;243.WeeklyHistMax;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54138042;244.MonthlyHistMax;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54139042;245.YearlyHistMax;River Discharge;Q;1970-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;54140042;290.CombinedDomain;River Discharge;Q;1970-07-30 00:00:00;2024-01-09 13:00:00
Gauge - Clyde River near Lanark;02KF010;54141042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Clyde River near Lanark;02KF010;54142042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Clyde River near Lanark;02KF010;54143042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54144042;201.HourlyMean;River Discharge;Q;2003-01-15 00:00:00;2024-01-09 14:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54145042;202.DailyMean;River Discharge;Q;2003-01-15 00:00:00;2024-01-10 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54146042;203.WeeklyMean;River Discharge;Q;1974-09-16 00:00:00;2024-01-15 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54147042;204.MonthlyMean;River Discharge;Q;1974-09-01 00:00:00;2024-02-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54148042;205.YearlyMean;River Discharge;Q;1974-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54149042;222.DailyHistMean;River Discharge;Q;2003-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54150042;223.WeeklyHistMean;River Discharge;Q;2003-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54151042;224.MonthlyHistMean;River Discharge;Q;2002-12-15 00:00:00;2025-01-15 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54152042;225.YearlyHistMean;River Discharge;Q;2002-01-15 00:00:00;2025-01-15 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54153042;232.DailyHistMin;River Discharge;Q;1974-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54154042;233.WeeklyHistMin;River Discharge;Q;1974-01-01 00:00:00;2026-01-06 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54155042;234.MonthlyHistMin;River Discharge;Q;1974-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54156042;235.YearlyHistMin;River Discharge;Q;1974-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54157042;242.DailyHistMax;River Discharge;Q;1974-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54158042;243.WeeklyHistMax;River Discharge;Q;1974-01-01 00:00:00;2026-01-06 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54159042;244.MonthlyHistMax;River Discharge;Q;1974-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54160042;245.YearlyHistMax;River Discharge;Q;1974-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54161042;290.CombinedDomain;River Discharge;Q;2003-01-15 00:00:00;2024-01-09 13:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54162042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54163042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;54164042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54165042;201.HourlyMean;River Discharge;Q;1971-09-04 00:00:00;2024-01-09 14:00:00
Gauge - Indian River near Blakeney;02KF012;54166042;202.DailyMean;River Discharge;Q;1971-09-04 00:00:00;2024-01-10 00:00:00
Gauge - Indian River near Blakeney;02KF012;54167042;203.WeeklyMean;River Discharge;Q;1971-08-30 00:00:00;2024-01-15 00:00:00
Gauge - Indian River near Blakeney;02KF012;54168042;204.MonthlyMean;River Discharge;Q;1971-09-01 00:00:00;2024-02-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54169042;205.YearlyMean;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54170042;222.DailyHistMean;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54171042;223.WeeklyHistMean;River Discharge;Q;1970-12-26 00:00:00;2025-01-04 00:00:00
Gauge - Indian River near Blakeney;02KF012;54172042;224.MonthlyHistMean;River Discharge;Q;1970-12-04 00:00:00;2025-01-04 00:00:00
Gauge - Indian River near Blakeney;02KF012;54173042;225.YearlyHistMean;River Discharge;Q;1970-09-04 00:00:00;2025-09-04 00:00:00
Gauge - Indian River near Blakeney;02KF012;54174042;232.DailyHistMin;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54175042;233.WeeklyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-02 00:00:00
Gauge - Indian River near Blakeney;02KF012;54176042;234.MonthlyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54177042;235.YearlyHistMin;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54178042;242.DailyHistMax;River Discharge;Q;1971-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54179042;243.WeeklyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-02 00:00:00
Gauge - Indian River near Blakeney;02KF012;54180042;244.MonthlyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54181042;245.YearlyHistMax;River Discharge;Q;1971-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Indian River near Blakeney;02KF012;54182042;290.CombinedDomain;River Discharge;Q;1971-09-04 00:00:00;2024-01-09 13:00:00
Gauge - Indian River near Blakeney;02KF012;54183042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Indian River near Blakeney;02KF012;54184042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Indian River near Blakeney;02KF012;54185042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54186042;201.HourlyMean;River Discharge;Q;1915-07-13 00:00:00;2024-01-09 14:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54187042;202.DailyMean;River Discharge;Q;1985-01-01 00:00:00;2024-01-10 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54188042;203.WeeklyMean;River Discharge;Q;1984-12-31 00:00:00;2024-01-15 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54189042;204.MonthlyMean;River Discharge;Q;1985-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54190042;205.YearlyMean;River Discharge;Q;1985-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54191042;222.DailyHistMean;River Discharge;Q;1985-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54192042;223.WeeklyHistMean;River Discharge;Q;1985-01-01 00:00:00;2025-01-07 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54193042;224.MonthlyHistMean;River Discharge;Q;1985-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54194042;225.YearlyHistMean;River Discharge;Q;1985-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54195042;232.DailyHistMin;River Discharge;Q;1985-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54196042;233.WeeklyHistMin;River Discharge;Q;1985-01-01 00:00:00;2026-01-06 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54197042;234.MonthlyHistMin;River Discharge;Q;1985-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54198042;235.YearlyHistMin;River Discharge;Q;1985-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54199042;242.DailyHistMax;River Discharge;Q;1983-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54200042;243.WeeklyHistMax;River Discharge;Q;1983-01-01 00:00:00;2026-01-03 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54201042;244.MonthlyHistMax;River Discharge;Q;1983-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54202042;245.YearlyHistMax;River Discharge;Q;1983-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54203042;290.CombinedDomain;River Discharge;Q;1982-12-07 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54204042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54205042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Mississippi River at Ferguson Falls;02KF001;54206042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54207042;201.HourlyMean;River Discharge;Q;2011-12-01 00:00:00;2024-01-09 14:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54208042;202.DailyMean;River Discharge;Q;2011-12-01 00:00:00;2024-01-10 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54209042;203.WeeklyMean;River Discharge;Q;2011-11-28 00:00:00;2024-01-15 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54210042;204.MonthlyMean;River Discharge;Q;2011-12-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54211042;205.YearlyMean;River Discharge;Q;2011-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54212042;222.DailyHistMean;River Discharge;Q;2011-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54213042;223.WeeklyHistMean;River Discharge;Q;2010-12-30 00:00:00;2025-01-02 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54214042;224.MonthlyHistMean;River Discharge;Q;2011-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54215042;225.YearlyHistMean;River Discharge;Q;2010-12-01 00:00:00;2025-12-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54216042;232.DailyHistMin;River Discharge;Q;2004-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54217042;233.WeeklyHistMin;River Discharge;Q;2004-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54218042;234.MonthlyHistMin;River Discharge;Q;2004-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54219042;235.YearlyHistMin;River Discharge;Q;2004-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54220042;242.DailyHistMax;River Discharge;Q;2008-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54221042;243.WeeklyHistMax;River Discharge;Q;2008-01-01 00:00:00;2026-01-06 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54222042;244.MonthlyHistMax;River Discharge;Q;2008-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54223042;245.YearlyHistMax;River Discharge;Q;2008-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54224042;290.CombinedDomain;River Discharge;Q;2011-12-01 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54225042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54226042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;54227042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54228042;201.HourlyMean;River Discharge;Q;1986-03-09 00:00:00;2024-01-09 14:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54229042;202.DailyMean;River Discharge;Q;1986-03-09 00:00:00;2024-01-10 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54230042;203.WeeklyMean;River Discharge;Q;1986-03-03 00:00:00;2024-01-15 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54231042;204.MonthlyMean;River Discharge;Q;1986-03-01 00:00:00;2024-02-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54232042;205.YearlyMean;River Discharge;Q;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54233042;222.DailyHistMean;River Discharge;Q;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54234042;223.WeeklyHistMean;River Discharge;Q;1985-12-29 00:00:00;2025-01-05 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54235042;224.MonthlyHistMean;River Discharge;Q;1985-12-09 00:00:00;2025-01-09 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54236042;225.YearlyHistMean;River Discharge;Q;1985-03-09 00:00:00;2025-03-09 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54237042;232.DailyHistMin;River Discharge;Q;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54238042;233.WeeklyHistMin;River Discharge;Q;1986-01-01 00:00:00;2026-01-07 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54239042;234.MonthlyHistMin;River Discharge;Q;1986-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54240042;235.YearlyHistMin;River Discharge;Q;1986-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54241042;242.DailyHistMax;River Discharge;Q;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54242042;243.WeeklyHistMax;River Discharge;Q;1986-01-01 00:00:00;2026-01-07 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54243042;244.MonthlyHistMax;River Discharge;Q;1986-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54244042;245.YearlyHistMax;River Discharge;Q;1986-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54245042;290.CombinedDomain;River Discharge;Q;1986-03-09 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54246042;291.HourlyDomain;River Discharge;Q;2024-01-09 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54247042;292.DailyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-01-09 00:00:00
Gauge - Mississippi River below Marble Lake;02KF016;54248042;294.MonthlyDomain;River Discharge;Q;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54249042;201.HourlyMean;River Discharge;Q;2017-05-09 07:00:00;2020-10-27 15:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54250042;202.DailyMean;River Discharge;Q;2017-05-09 00:00:00;2020-10-28 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54251042;203.WeeklyMean;River Discharge;Q;2017-05-08 00:00:00;2020-11-02 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54252042;204.MonthlyMean;River Discharge;Q;2017-05-01 00:00:00;2020-11-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54253042;205.YearlyMean;River Discharge;Q;2017-01-01 00:00:00;2021-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54254042;222.DailyHistMean;River Discharge;Q;2017-01-01 00:00:00;2021-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54255042;223.WeeklyHistMean;River Discharge;Q;2016-12-27 00:00:00;2021-01-05 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54256042;224.MonthlyHistMean;River Discharge;Q;2016-12-09 00:00:00;2021-01-09 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;54257042;225.YearlyHistMean;River Discharge;Q;2016-05-09 00:00:00;2021-05-09 00:00:00
